marking, episode: 8900, score: 550.0, mean_score: 190.50, std_score: 212.33
marking, episode: 9000, score: 0.0, mean_score: 207.50, std_score: 215.80
marking, episode: 9100, score: 250.0, mean_score: 259.00, std_score: 227.86
marking, episode: 9200, score: 0.0, mean_score: 250.00, std_score: 250.00
marking, episode: 9300, score: 100.0, mean_score: 211.00, std_score: 214.66
marking, episode: 9400, score: 250.0, mean_score: 189.50, std_score: 200.91
marking, episode: 9500, score: 250.0, mean_score: 238.00, std_score: 238.13
marking, episode: 9600, score: 200.0, mean_score: 213.00, std_score: 221.77
marking, episode: 9700, score: 100.0, mean_score: 209.50, std_score: 238.19
marking, episode: 9800, score: 350.0, mean_score: 201.00, std_score: 200.75
marking, episode: 9900, score: 0.0, mean_score: 213.50, std_score: 219.87
marking, episode: 10000, score: 250.0, mean_score: 225.50, std_score: 241.82
marking, episode: 10100, score: 450.0, mean_score: 239.00, std_score: 237.97
marking, episode: 10200, score: 100.0, mean_score: 212.00, std_score: 226.51
marking, episode: 10300, score: 250.0, mean_score: 207.00, std_score: 213.66
marking, episode: 10400, score: 0.0, mean_score: 225.00, std_score: 216.04
marking, episode: 10500, score: 100.0, mean_score: 216.50, std_score: 230.44
marking, episode: 10600, score: 0.0, mean_score: 210.00, std_score: 200.50
marking, episode: 10700, score: 500.0, mean_score: 191.00, std_score: 213.35
marking, episode: 10800, score: 450.0, mean_score: 220.50, std_score: 235.81
marking, episode: 10900, score: 350.0, mean_score: 242.50, std_score: 257.04
marking, episode: 11000, score: 200.0, mean_score: 209.50, std_score: 229.53
marking, episode: 11100, score: 100.0, mean_score: 223.50, std_score: 267.06
marking, episode: 11200, score: 0.0, mean_score: 251.50, std_score: 292.96
marking, episode: 11300, score: 450.0, mean_score: 246.50, std_score: 230.24
marking, episode: 11400, score: 450.0, mean_score: 234.00, std_score: 242.58
marking, episode: 11500, score: 350.0, mean_score: 195.50, std_score: 221.48
marking, episode: 11600, score: 0.0, mean_score: 194.50, std_score: 211.88
marking, episode: 11700, score: 350.0, mean_score: 209.00, std_score: 231.23
marking, episode: 11800, score: 0.0, mean_score: 195.00, std_score: 187.02
marking, episode: 11900, score: 100.0, mean_score: 235.50, std_score: 226.75
marking, episode: 12000, score: 0.0, mean_score: 228.50, std_score: 270.49
marking, episode: 12100, score: 850.0, mean_score: 185.00, std_score: 208.75
marking, episode: 12200, score: 0.0, mean_score: 243.50, std_score: 257.94
